game_seed,winner,total_rounds_played,avg_score_per_round,scoring_routes_count,avg_route_length,pct_routes_stopped_by_hop_limit,collision_count_per_round,noise_plays,terminal_plays,amplifier_plays,amplifier_score_rate,terminal_steal_rate,seed_node_utilization_rate,dead_rounds_count,turn_pct_extending_vs_starting,avg_legal_moves_per_turn,score_p0,score_p1,score_p2,score_p3
1680911101,P2,4,1375.0,20,2.7,1.0,0.0,0,0,0,0.0,0.0,0.833,0,0.618,4.29,1300,1000,2500,700
139493164,P1,4,2050.0,21,2.71,1.0,0.0,0,0,0,0.0,0.0,0.833,0,0.621,4.58,1700,2300,2300,1900
177661322,P3,4,1575.0,20,2.85,1.0,0.0,0,0,0,0.0,0.0,0.833,0,0.638,4.46,1000,1300,1800,2200
592377450,P2,2,2200.0,9,2.89,1.0,0.0,0,0,0,0.0,0.0,1.0,0,0.607,4.5,1200,0,2500,700
1045090807,P0,5,1180.0,19,2.58,1.0,0.0,0,0,0,0.0,0.0,0.667,1,0.577,4.0,1800,1600,900,1600
1441227901,P3,2,1500.0,10,2.8,1.0,0.0,0,0,0,0.0,0.0,0.667,0,0.643,4.5,200,200,500,2100
1053785246,P2,2,1600.0,10,2.9,1.0,0.0,0,0,0,0.0,0.0,1.0,0,0.655,4.87,0,300,2100,800
947401232,P1,3,1633.33,14,2.86,1.0,0.0,0,0,0,0.0,0.0,0.889,0,0.634,4.48,0,2000,1100,1800
2013966976,P1,4,1625.0,18,2.89,1.0,0.0,0,0,0,0.0,0.0,0.667,0,0.654,4.86,0,2500,2300,1700
345785549,P1,3,1433.33,15,2.8,1.0,0.0,0,0,0,0.0,0.0,0.778,0,0.628,4.58,200,2100,300,1700
1227776643,P3,5,1180.0,20,2.75,1.0,0.0,0,0,0,0.0,0.0,0.6,1,0.603,4.79,800,1600,1600,1900
1164461560,P3,3,2166.67,16,2.69,1.0,0.0,0,0,0,0.0,0.0,0.889,0,0.614,4.67,1100,1500,1700,2200
1016810746,P3,3,2066.67,15,2.73,1.0,0.0,0,0,0,0.0,0.0,0.889,0,0.619,4.65,300,1400,2100,2400
1734302301,P3,3,2000.0,14,2.79,1.0,0.0,0,0,0,0.0,0.0,0.667,0,0.61,4.6,1400,1500,700,2400
573325870,P3,4,1575.0,20,2.85,1.0,0.0,0,0,0,0.0,0.0,0.917,0,0.638,4.85,1500,1300,1400,2100
2048211626,P1,2,2150.0,10,2.8,1.0,0.0,0,0,0,0.0,0.0,0.833,0,0.621,4.21,200,2500,400,1200
712038999,P2,3,2166.67,15,2.93,1.0,0.0,0,0,0,0.0,0.0,1.0,0,0.644,4.97,600,1500,2600,1800
1170388211,P0,4,1675.0,20,2.7,1.0,0.0,0,0,0,0.0,0.0,0.75,0,0.63,4.53,2000,1500,1600,1600
1118135470,P2,4,1750.0,21,2.71,1.0,0.0,0,0,0,0.0,0.0,0.833,0,0.621,4.67,1000,1600,2300,2100
1824884135,P2,3,1233.33,14,2.79,1.0,0.0,0,0,0,0.0,0.0,0.889,0,0.641,4.81,400,400,2200,700
942555183,P2,3,1733.33,14,2.79,1.0,0.0,0,0,0,0.0,0.0,0.667,0,0.61,4.34,1100,1300,2000,800
611085711,P3,3,1733.33,14,2.86,1.0,0.0,0,0,0,0.0,0.0,0.778,0,0.619,4.14,500,1400,1200,2100
46411588,P1,5,1180.0,18,2.72,1.0,0.0,0,0,0,0.0,0.0,0.467,1,0.596,4.26,1200,1800,1100,1800
780993103,P3,3,1333.33,15,2.73,1.0,0.0,0,0,0,0.0,0.0,0.778,0,0.619,4.83,0,1100,700,2200
1774448395,P2,4,1600.0,19,2.84,1.0,0.0,0,0,0,0.0,0.0,0.667,0,0.648,4.39,500,2000,2100,1800
21294869,P2,2,2050.0,10,2.7,1.0,0.0,0,0,0,0.0,0.0,1.0,0,0.607,4.95,0,800,2000,1300
1924490603,P1,3,1966.67,15,2.87,1.0,0.0,0,0,0,0.0,0.0,0.778,0,0.651,4.47,800,2300,2000,800
1165712302,P1,3,2033.33,15,2.87,1.0,0.0,0,0,0,0.0,0.0,0.889,0,0.636,4.53,1200,2000,1400,1500
301182625,P1,4,2075.0,21,2.71,1.0,0.0,0,0,0,0.0,0.0,0.833,0,0.632,4.87,1300,2700,2500,1800
648925168,P3,2,2250.0,10,2.9,1.0,0.0,0,0,0,0.0,0.0,1.0,0,0.633,4.83,0,1900,400,2200
1189783558,P0,2,2150.0,11,2.64,1.0,0.0,0,0,0,0.0,0.0,0.833,0,0.621,4.54,2000,1400,600,300
677943770,P1,3,2066.67,15,2.87,1.0,0.0,0,0,0,0.0,0.0,0.889,0,0.636,4.78,1000,2200,1200,1800
233164628,P2,4,1975.0,21,2.76,1.0,0.0,0,0,0,0.0,0.0,0.917,0,0.627,4.38,1300,2100,2500,2000
1430200237,P2,5,1200.0,20,2.85,1.0,0.0,0,0,0,0.0,0.0,0.667,1,0.617,4.77,1100,1600,1800,1500
1443624607,P3,5,980.0,19,2.74,1.0,0.0,0,0,0,0.0,0.0,0.6,1,0.6,5.18,700,1700,700,1800
255280512,P1,3,2133.33,16,2.75,1.0,0.0,0,0,0,0.0,0.0,0.889,0,0.636,4.67,1500,2000,1000,1900
603944952,P1,3,1733.33,15,2.67,1.0,0.0,0,0,0,0.0,0.0,0.778,0,0.61,4.74,1200,2000,400,1600
523713819,P1,2,1950.0,10,2.8,1.0,0.0,0,0,0,0.0,0.0,0.833,0,0.621,4.71,0,2000,600,1300
1416099325,P2,4,1500.0,18,2.72,1.0,0.0,0,0,0,0.0,0.0,0.583,0,0.62,4.3,1200,1000,2000,1800
1568297831,P1,3,1833.33,15,2.8,1.0,0.0,0,0,0,0.0,0.0,0.778,0,0.628,4.69,1000,2200,900,1400
1561209046,P1,3,1666.67,15,2.8,1.0,0.0,0,0,0,0.0,0.0,0.778,0,0.628,4.75,0,2100,1800,1100
2015974418,P1,4,1525.0,18,2.83,1.0,0.0,0,0,0,0.0,0.0,0.5,0,0.647,4.33,1000,2200,1700,1200
1650657919,P3,3,1900.0,14,2.86,1.0,0.0,0,0,0,0.0,0.0,0.667,0,0.65,4.88,1100,1300,900,2400
688653859,P1,3,2400.0,17,2.53,1.0,0.0,0,0,0,0.0,0.0,1.0,0,0.605,4.47,2000,3000,300,1900
231371919,P1,5,1300.0,20,2.85,1.0,0.0,0,0,0,0.0,0.0,0.667,1,0.617,5.19,1500,1700,1700,1600
1319935423,P2,4,1525.0,20,2.7,1.0,0.0,0,0,0,0.0,0.0,0.75,0,0.618,4.83,500,1300,2200,2100
1967120458,P3,3,1800.0,15,2.93,1.0,0.0,0,0,0,0.0,0.0,0.889,0,0.659,4.67,100,1500,1400,2400
2094130102,P1,4,1525.0,18,2.61,1.0,0.0,0,0,0,0.0,0.0,0.75,0,0.592,4.6,1600,2700,1500,300
494380780,P1,3,1400.0,15,2.93,1.0,0.0,0,0,0,0.0,0.0,0.889,0,0.659,4.92,500,2300,500,900
507784190,P2,3,2066.67,16,2.62,1.0,0.0,0,0,0,0.0,0.0,0.778,0,0.619,3.94,800,2000,2600,800
80342852,P0,3,2200.0,14,2.79,1.0,0.0,0,0,0,0.0,0.0,0.889,0,0.625,3.97,2400,2100,1200,900
303358152,P2,3,2366.67,16,2.69,1.0,0.0,0,0,0,0.0,0.0,0.889,0,0.614,4.64,0,2100,2800,2200
1191536605,P1,2,2050.0,10,2.8,1.0,0.0,0,0,0,0.0,0.0,1.0,0,0.621,4.17,0,2000,1200,900
1174251112,P1,3,1966.67,15,2.87,1.0,0.0,0,0,0,0.0,0.0,0.889,0,0.636,4.83,700,2100,1700,1400
796549539,P2,4,1375.0,16,2.81,1.0,0.0,0,0,0,0.0,0.0,0.417,0,0.63,4.95,400,1500,2000,1600
665624237,P1,3,2200.0,16,2.62,1.0,0.0,0,0,0,0.0,0.0,0.889,0,0.605,4.54,400,2400,1600,2200
1781959904,P1,3,2400.0,16,2.69,1.0,0.0,0,0,0,0.0,0.0,0.889,0,0.614,4.33,1700,2100,1900,1500
987915346,P3,2,2100.0,10,2.8,1.0,0.0,0,0,0,0.0,0.0,1.0,0,0.621,4.43,400,600,1200,2000
1735706819,P1,4,1525.0,21,2.67,1.0,0.0,0,0,0,0.0,0.0,0.833,0,0.614,4.49,1100,2100,1700,1200
2068481738,P3,4,1675.0,20,2.85,1.0,0.0,0,0,0,0.0,0.0,0.833,0,0.638,4.71,1800,1500,1400,2000
681050586,P2,2,2550.0,11,2.73,1.0,0.0,0,0,0,0.0,0.0,1.0,0,0.633,4.71,0,1300,2000,1800
435377213,P3,4,1725.0,22,2.64,1.0,0.0,0,0,0,0.0,0.0,0.917,0,0.61,3.62,1500,1600,900,2900
2046335869,P1,4,1775.0,20,2.95,1.0,0.0,0,0,0,0.0,0.0,1.0,0,0.65,4.77,1200,2300,1800,1800
1363289381,P3,3,2100.0,15,2.67,1.0,0.0,0,0,0,0.0,0.0,0.778,0,0.595,4.6,600,1500,1900,2300
624741300,P1,4,2000.0,19,2.74,1.0,0.0,0,0,0,0.0,0.0,0.583,0,0.623,4.74,1900,2200,1800,2100
1335434158,P1,4,1200.0,18,2.89,1.0,0.0,0,0,0,0.0,0.0,0.667,0,0.63,5.22,800,2200,1300,500
1106076762,P0,4,1950.0,20,2.85,1.0,0.0,0,0,0,0.0,0.0,0.833,0,0.638,4.83,2300,1900,1700,1900
1944615569,P1,2,2400.0,11,2.64,1.0,0.0,0,0,0,0.0,0.0,1.0,0,0.6,4.5,1400,2000,200,1200
549680846,P2,2,2250.0,10,2.8,1.0,0.0,0,0,0,0.0,0.0,0.833,0,0.621,4.5,100,1400,2300,700
2128978353,P1,3,1766.67,14,2.86,1.0,0.0,0,0,0,0.0,0.0,0.889,0,0.605,4.6,600,2200,800,1700
2010138260,P3,3,2066.67,16,2.75,1.0,0.0,0,0,0,0.0,0.0,1.0,0,0.636,4.29,200,1800,1600,2600
388054582,P3,4,1650.0,19,2.74,1.0,0.0,0,0,0,0.0,0.0,0.667,0,0.623,4.18,900,1600,2000,2100
353492596,P1,4,1575.0,18,2.67,1.0,0.0,0,0,0,0.0,0.0,0.75,0,0.6,4.12,700,2500,1500,1600
1144945580,P1,4,1725.0,20,2.7,1.0,0.0,0,0,0,0.0,0.0,0.75,0,0.618,4.37,1100,2100,1700,2000
96444820,P1,5,1220.0,21,2.76,1.0,0.0,0,0,0,0.0,0.0,0.667,1,0.607,4.75,1000,1900,1600,1600
641663732,P3,4,1650.0,18,2.89,1.0,0.0,0,0,0,0.0,0.0,0.583,0,0.654,4.36,1800,1600,800,2400
934363821,P1,3,1933.33,15,2.8,1.0,0.0,0,0,0,0.0,0.0,0.889,0,0.628,4.0,1100,2200,500,2000
2081713331,P3,2,2000.0,10,2.9,1.0,0.0,0,0,0,0.0,0.0,1.0,0,0.633,4.67,0,1600,100,2300
2131110296,P1,4,1775.0,17,2.82,1.0,0.0,0,0,0,0.0,0.0,0.583,0,0.608,4.16,2200,2400,700,1800
325429550,P3,3,1900.0,14,2.93,1.0,0.0,0,0,0,0.0,0.0,0.889,0,0.614,4.31,100,1700,1300,2600
1914862348,P3,5,1280.0,22,2.59,1.0,0.0,0,0,0,0.0,0.0,0.667,1,0.583,4.4,1700,1500,1300,1900
195268164,P2,4,1825.0,20,2.85,1.0,0.0,0,0,0,0.0,0.0,0.917,0,0.638,5.02,300,1600,3000,2400
1607623480,P0,3,2233.33,15,2.8,1.0,0.0,0,0,0,0.0,0.0,0.778,0,0.643,4.77,3500,1900,300,1000
1816003884,P1,4,1425.0,20,2.8,1.0,0.0,0,0,0,0.0,0.0,0.917,0,0.61,4.77,800,2100,1200,1600
1912962307,P3,3,1866.67,15,2.93,1.0,0.0,0,0,0,0.0,0.0,1.0,0,0.644,4.94,1000,2100,300,2200
479786383,P1,4,1650.0,20,2.8,1.0,0.0,0,0,0,0.0,0.0,0.75,0,0.643,4.89,1100,2200,1500,1800
1918662049,P2,4,1550.0,19,2.89,1.0,0.0,0,0,0,0.0,0.0,0.833,0,0.621,4.79,1400,1300,2100,1400
249067096,P2,4,1450.0,20,2.8,1.0,0.0,0,0,0,0.0,0.0,0.75,0,0.632,5.06,800,1600,2000,1400
1114239844,P2,4,1600.0,19,2.89,1.0,0.0,0,0,0,0.0,0.0,0.833,0,0.632,4.7,900,1800,2300,1400
1008340850,P1,2,2000.0,10,2.7,1.0,0.0,0,0,0,0.0,0.0,1.0,0,0.567,5.08,600,2000,700,700
678452472,P1,3,1666.67,15,2.87,1.0,0.0,0,0,0,0.0,0.0,1.0,0,0.636,4.97,600,2600,700,1100
47489834,P3,2,2100.0,10,2.8,1.0,0.0,0,0,0,0.0,0.0,0.833,0,0.621,4.54,0,800,1400,2000
1657884074,P2,4,1725.0,21,2.81,1.0,0.0,0,0,0,0.0,0.0,1.0,0,0.633,4.17,600,2000,2200,2100
720660406,P1,4,1175.0,16,2.88,1.0,0.0,0,0,0,0.0,0.0,0.583,0,0.625,4.66,600,2200,300,1600
1420906743,P2,4,1975.0,19,2.89,1.0,0.0,0,0,0,0.0,0.0,0.667,0,0.655,5.13,1800,1700,2700,1700
880940577,P2,3,2100.0,15,2.73,1.0,0.0,0,0,0,0.0,0.0,0.778,0,0.619,4.49,600,1100,2500,2100
802423862,P0,3,2100.0,17,2.47,1.0,0.0,0,0,0,0.0,0.0,0.889,0,0.595,3.91,2200,1400,1400,1300
1903305990,P0,5,1380.0,20,2.65,1.0,0.0,0,0,0,0.0,0.0,0.667,1,0.589,4.62,1800,1700,1700,1700
202865624,P0,5,1020.0,19,2.68,1.0,0.0,0,0,0,0.0,0.0,0.667,1,0.593,5.37,1700,600,1300,1500
1581873731,P1,4,1575.0,20,2.8,1.0,0.0,0,0,0,0.0,0.0,0.75,0,0.632,4.5,1200,2200,1500,1400
1603718478,P3,3,1433.33,14,2.86,1.0,0.0,0,0,0,0.0,0.0,0.667,0,0.65,4.59,600,700,900,2100
816025429,P1,4,1500.0,19,2.84,1.0,0.0,0,0,0,0.0,0.0,0.583,0,0.636,4.75,800,2300,1500,1400
563629666,P1,3,2033.33,16,2.75,1.0,0.0,0,0,0,0.0,0.0,1.0,0,0.622,5.14,800,2000,2000,1300
11396850,P3,2,1800.0,9,2.89,1.0,0.0,0,0,0,0.0,0.0,0.833,0,0.63,4.77,100,1000,100,2400
2011790922,P1,3,1966.67,15,2.8,1.0,0.0,0,0,0,0.0,0.0,0.778,0,0.628,5.08,100,2500,2300,1000
2035237819,P1,3,2066.67,17,2.59,1.0,0.0,0,0,0,0.0,0.0,0.889,0,0.614,4.19,1300,2200,800,1900
517480369,P1,4,1575.0,20,2.75,1.0,0.0,0,0,0,0.0,0.0,0.75,0,0.625,4.55,1500,2000,1900,900
68528458,P1,4,1575.0,20,2.7,1.0,0.0,0,0,0,0.0,0.0,0.833,0,0.618,4.67,900,2700,1800,900
263620652,P1,5,1200.0,20,2.85,1.0,0.0,0,0,0,0.0,0.0,0.667,1,0.617,4.67,1300,1900,1400,1400
145261943,P3,3,2100.0,15,3.0,1.0,0.0,0,0,0,0.0,0.0,1.0,0,0.667,4.5,700,1000,2200,2400
1784800873,P1,3,1500.0,15,2.87,1.0,0.0,0,0,0,0.0,0.0,0.889,0,0.636,4.58,300,2700,400,1100
1915365262,P1,3,2233.33,17,2.59,1.0,0.0,0,0,0,0.0,0.0,0.889,0,0.614,4.56,1400,2000,1800,1500
329175563,P2,4,1600.0,20,2.8,1.0,0.0,0,0,0,0.0,0.0,0.833,0,0.632,4.79,1600,1100,2400,1300
1603610771,P3,4,1700.0,20,2.75,1.0,0.0,0,0,0,0.0,0.0,0.75,0,0.614,4.08,1200,1500,1800,2300
384975760,P2,3,2000.0,15,2.87,1.0,0.0,0,0,0,0.0,0.0,0.778,0,0.651,4.89,1300,1000,2200,1500
788575317,P3,3,2066.67,14,2.79,1.0,0.0,0,0,0,0.0,0.0,0.778,0,0.61,3.85,1000,1100,1400,2700
1287164743,P1,3,2100.0,15,2.8,1.0,0.0,0,0,0,0.0,0.0,0.889,0,0.628,4.89,1100,2000,1900,1300
1546031009,P3,3,2000.0,15,2.87,1.0,0.0,0,0,0,0.0,0.0,0.889,0,0.636,4.86,500,1000,2200,2300
1878107681,P2,2,1950.0,10,2.9,1.0,0.0,0,0,0,0.0,0.0,0.833,0,0.655,4.96,0,600,2100,1200
96174706,P2,4,1700.0,20,2.75,1.0,0.0,0,0,0,0.0,0.0,0.833,0,0.614,4.51,500,1900,2400,2000
421840232,P1,4,1700.0,20,2.75,1.0,0.0,0,0,0,0.0,0.0,0.833,0,0.625,4.62,1000,2200,1600,2000
602387670,P3,4,1500.0,20,2.9,1.0,0.0,0,0,0,0.0,0.0,0.917,0,0.644,4.88,900,500,2200,2400
666415013,P2,4,1850.0,20,2.95,1.0,0.0,0,0,0,0.0,0.0,1.0,0,0.65,5.04,1700,1500,2900,1300
2143248507,P3,4,1375.0,18,2.72,1.0,0.0,0,0,0,0.0,0.0,0.75,0,0.62,3.85,1000,1400,800,2300
1669464177,P1,4,1550.0,19,2.74,1.0,0.0,0,0,0,0.0,0.0,0.917,0,0.623,4.02,800,2400,1200,1800
688090756,P1,3,1866.67,14,2.86,1.0,0.0,0,0,0,0.0,0.0,0.778,0,0.619,4.74,700,2900,400,1600
2086981358,P3,3,1833.33,15,2.8,1.0,0.0,0,0,0,0.0,0.0,1.0,0,0.643,4.52,0,1600,1400,2500
1072253586,P1,2,2150.0,9,2.67,1.0,0.0,0,0,0,0.0,0.0,1.0,0,0.6,4.1,600,2300,100,1300
1075333509,P3,3,1833.33,15,2.93,1.0,0.0,0,0,0,0.0,0.0,0.889,0,0.659,4.97,0,900,1900,2700
931361183,P3,3,1933.33,16,2.69,1.0,0.0,0,0,0,0.0,0.0,1.0,0,0.6,4.72,0,1900,1500,2400
309017533,P3,2,2750.0,11,2.64,1.0,0.0,0,0,0,0.0,0.0,0.833,0,0.621,3.88,600,1200,1600,2100
2006549628,P1,4,1575.0,20,2.85,1.0,0.0,0,0,0,0.0,0.0,0.917,0,0.638,4.43,1600,2000,1600,1100
29927949,P3,3,1933.33,16,2.75,1.0,0.0,0,0,0,0.0,0.0,0.889,0,0.636,4.19,1000,1100,1700,2000
374260298,P3,4,1675.0,21,2.67,1.0,0.0,0,0,0,0.0,0.0,0.833,0,0.614,4.87,1300,1800,1600,2000
493182569,P3,3,1966.67,14,2.86,1.0,0.0,0,0,0,0.0,0.0,0.778,0,0.634,4.29,600,1000,2000,2300
599786825,P3,2,2300.0,10,2.8,1.0,0.0,0,0,0,0.0,0.0,0.833,0,0.621,5.08,500,800,1300,2000
283086057,P1,3,2133.33,16,2.69,1.0,0.0,0,0,0,0.0,0.0,0.889,0,0.614,4.33,1200,2500,900,1800
38571839,P1,4,1925.0,19,2.84,1.0,0.0,0,0,0,0.0,0.0,0.75,0,0.614,4.88,1300,2500,1900,2000
1455260920,P1,2,2300.0,11,2.64,1.0,0.0,0,0,0,0.0,0.0,0.833,0,0.621,4.29,200,2100,1100,1200
2081577188,P3,4,1725.0,20,2.65,1.0,0.0,0,0,0,0.0,0.0,0.833,0,0.611,4.8,1100,1400,1900,2500
261633311,P1,4,1150.0,19,2.84,1.0,0.0,0,0,0,0.0,0.0,0.833,0,0.625,4.89,200,2000,1100,1300
636804503,P1,4,1325.0,20,2.75,1.0,0.0,0,0,0,0.0,0.0,0.667,0,0.636,4.57,500,2300,1300,1200
1087335248,P1,2,2000.0,9,2.89,1.0,0.0,0,0,0,0.0,0.0,0.833,0,0.586,4.83,1300,2000,500,200
1991796159,P1,3,2100.0,16,2.62,1.0,0.0,0,0,0,0.0,0.0,0.889,0,0.619,4.03,1000,2400,1200,1700
1490917227,P3,4,1950.0,21,2.71,1.0,0.0,0,0,0,0.0,0.0,0.75,0,0.632,4.81,1400,2400,1200,2800
1645376471,P3,4,1625.0,20,2.85,1.0,0.0,0,0,0,0.0,0.0,0.833,0,0.638,4.94,1100,1600,1700,2100
1247938415,P1,4,1725.0,20,2.9,1.0,0.0,0,0,0,0.0,0.0,0.833,0,0.655,5.27,900,2300,2000,1700
895577531,P1,4,1600.0,18,2.83,1.0,0.0,0,0,0,0.0,0.0,0.75,0,0.623,4.43,1400,2100,900,2000
429014945,P3,4,1575.0,20,2.7,1.0,0.0,0,0,0,0.0,0.0,0.667,0,0.63,4.78,1000,1800,1400,2100
1856101005,P3,4,1825.0,20,2.85,1.0,0.0,0,0,0,0.0,0.0,0.833,0,0.649,4.87,1000,1700,1800,2800
1726844270,P1,5,1100.0,20,2.95,1.0,0.0,0,0,0,0.0,0.0,0.733,1,0.639,5.04,1200,1900,600,1800
53904684,P1,3,1600.0,14,2.79,1.0,0.0,0,0,0,0.0,0.0,0.556,0,0.625,4.54,1400,2000,600,800
1536325112,P1,4,2075.0,21,2.76,1.0,0.0,0,0,0,0.0,0.0,0.917,0,0.627,4.65,2200,2600,2000,1500
181222074,P3,3,1500.0,14,2.86,1.0,0.0,0,0,0,0.0,0.0,0.889,0,0.605,4.37,600,700,1000,2200
1586956064,P3,3,1900.0,15,2.67,1.0,0.0,0,0,0,0.0,0.0,0.778,0,0.61,4.18,200,1900,1000,2600
1773722376,P3,5,1020.0,19,2.74,1.0,0.0,0,0,0,0.0,0.0,0.533,1,0.6,4.51,1200,1600,500,1800
281444378,P3,4,1700.0,20,2.9,1.0,0.0,0,0,0,0.0,0.0,0.917,0,0.644,4.69,1500,700,1900,2700
931655425,P1,4,2175.0,19,2.84,1.0,0.0,0,0,0,0.0,0.0,0.75,0,0.636,4.61,2200,2900,1500,2100
265759269,P2,3,1533.33,15,2.67,1.0,0.0,0,0,0,0.0,0.0,0.778,0,0.625,4.03,800,1100,2300,400
1218229284,P1,3,2233.33,15,2.87,1.0,0.0,0,0,0,0.0,0.0,0.889,0,0.636,5.06,1300,2400,900,2100
1991925410,P2,2,2250.0,10,2.8,1.0,0.0,0,0,0,0.0,0.0,0.833,0,0.621,4.67,0,1600,2700,200
173666039,P3,3,1666.67,16,2.62,1.0,0.0,0,0,0,0.0,0.0,0.889,0,0.605,3.77,1100,1200,700,2000
853792670,P3,4,1550.0,20,2.85,1.0,0.0,0,0,0,0.0,0.0,0.917,0,0.638,4.96,700,1300,1900,2300
2089760399,P1,3,1700.0,15,2.87,1.0,0.0,0,0,0,0.0,0.0,0.889,0,0.636,4.67,200,2800,1100,1000
646282394,P3,4,1450.0,19,2.89,1.0,0.0,0,0,0,0.0,0.0,0.833,0,0.621,4.68,1700,1800,300,2000
283933216,P3,3,1833.33,14,2.86,1.0,0.0,0,0,0,0.0,0.0,0.778,0,0.619,4.66,1500,1600,300,2100
1049226248,P2,3,1533.33,13,2.69,1.0,0.0,0,0,0,0.0,0.0,0.667,0,0.611,4.67,300,800,2800,700
1091721809,P3,3,1833.33,15,2.8,1.0,0.0,0,0,0,0.0,0.0,0.889,0,0.628,4.6,1100,900,1400,2100
1423490057,P1,3,1500.0,14,2.71,1.0,0.0,0,0,0,0.0,0.0,0.667,0,0.615,4.85,200,2000,800,1500
673746274,P1,2,2600.0,11,2.64,1.0,0.0,0,0,0,0.0,0.0,1.0,0,0.6,4.42,600,2300,1000,1300
2052185318,P3,4,1825.0,20,2.75,1.0,0.0,0,0,0,0.0,0.0,0.833,0,0.603,4.92,900,1600,1800,3000
1118887813,P1,4,1825.0,20,2.85,1.0,0.0,0,0,0,0.0,0.0,0.833,0,0.638,4.17,1400,2500,1100,2300
615138588,P3,3,1533.33,16,2.69,1.0,0.0,0,0,0,0.0,0.0,0.778,0,0.628,4.67,200,1200,1100,2100
2062195151,P0,3,1566.67,14,2.64,1.0,0.0,0,0,0,0.0,0.0,0.667,0,0.622,3.97,2000,900,1000,800
1986010979,P3,4,1600.0,20,2.8,1.0,0.0,0,0,0,0.0,0.0,0.75,0,0.632,4.6,0,2200,1700,2500
1071948194,P2,4,1450.0,20,2.8,1.0,0.0,0,0,0,0.0,0.0,0.833,0,0.632,4.21,1100,1300,2200,1200
53385351,P2,3,2000.0,16,2.62,1.0,0.0,0,0,0,0.0,0.0,0.778,0,0.619,4.8,1700,1000,2700,600
1281910533,P3,5,740.0,15,2.93,1.0,0.0,0,0,0,0.0,0.0,0.4,1,0.63,4.97,100,1000,1100,1500
1192278717,P3,4,1600.0,21,2.71,1.0,0.0,0,0,0,0.0,0.0,0.75,0,0.632,4.65,1000,1700,1400,2300
318275186,P3,3,1866.67,15,2.8,1.0,0.0,0,0,0,0.0,0.0,0.778,0,0.628,4.31,0,1500,2000,2100
1361451185,P3,5,1160.0,18,2.78,1.0,0.0,0,0,0,0.0,0.0,0.533,1,0.604,4.86,1400,1300,1300,1800
1805590445,P3,3,2000.0,16,2.69,1.0,0.0,0,0,0,0.0,0.0,1.0,0,0.614,4.09,800,1900,700,2600
227412942,P3,3,1300.0,15,2.87,1.0,0.0,0,0,0,0.0,0.0,1.0,0,0.636,4.77,100,900,800,2100
1553323532,P1,4,1500.0,19,2.74,1.0,0.0,0,0,0,0.0,0.0,0.667,0,0.635,4.36,500,2600,1000,1900
301376989,P3,2,2400.0,11,2.73,1.0,0.0,0,0,0,0.0,0.0,1.0,0,0.633,4.92,700,700,1300,2100
1608092168,P1,3,1566.67,15,2.8,1.0,0.0,0,0,0,0.0,0.0,0.778,0,0.628,4.0,0,2600,800,1300
900041147,P0,5,980.0,19,2.84,1.0,0.0,0,0,0,0.0,0.0,0.667,1,0.614,4.57,1700,1600,800,800
13982335,P2,5,1020.0,19,2.74,1.0,0.0,0,0,0,0.0,0.0,0.6,1,0.6,5.41,1000,1300,1400,1400
2074967231,P3,4,1475.0,21,2.62,1.0,0.0,0,0,0,0.0,0.0,0.833,0,0.607,4.43,500,1400,1700,2300
356418673,P1,4,1475.0,21,2.67,1.0,0.0,0,0,0,0.0,0.0,0.833,0,0.625,4.59,200,2100,1900,1700
1279991636,P3,4,1775.0,20,2.75,1.0,0.0,0,0,0,0.0,0.0,0.75,0,0.625,4.53,700,1700,2100,2600
389700053,P1,4,1425.0,19,2.89,1.0,0.0,0,0,0,0.0,0.0,0.833,0,0.632,5.0,1100,2100,1300,1200
2003652111,P1,3,1666.67,14,2.93,1.0,0.0,0,0,0,0.0,0.0,0.778,0,0.643,4.94,500,2100,1000,1400
1585542025,P3,3,1966.67,15,2.8,1.0,0.0,0,0,0,0.0,0.0,0.889,0,0.628,4.74,1300,1800,700,2100
1727351913,P3,3,1900.0,16,2.69,1.0,0.0,0,0,0,0.0,0.0,0.889,0,0.614,4.69,1000,1000,1600,2100
927884509,P2,3,1366.67,12,2.67,1.0,0.0,0,0,0,0.0,0.0,0.778,0,0.588,4.41,900,100,2000,1100
1003694346,P3,3,2000.0,16,2.69,1.0,0.0,0,0,0,0.0,0.0,0.778,0,0.628,4.83,700,1700,1600,2000
1362151397,P1,3,1766.67,15,2.73,1.0,0.0,0,0,0,0.0,0.0,0.889,0,0.605,4.2,1400,2300,400,1200
1685266674,P3,3,1966.67,16,2.69,1.0,0.0,0,0,0,0.0,0.0,1.0,0,0.628,4.97,1500,1100,1200,2100
1818874729,P2,4,1850.0,21,2.76,1.0,0.0,0,0,0,0.0,0.0,0.833,0,0.638,4.35,1100,2200,2800,1300
38304201,P1,4,1725.0,18,2.89,1.0,0.0,0,0,0,0.0,0.0,0.5,0,0.642,5.15,800,2500,1800,1800
1424987188,P0,5,1040.0,17,2.71,1.0,0.0,0,0,0,0.0,0.0,0.6,1,0.592,3.74,1800,1700,200,1500
234384948,P3,2,2500.0,11,2.73,1.0,0.0,0,0,0,0.0,0.0,1.0,0,0.633,4.67,300,1800,800,2100
618328739,P2,3,1966.67,15,2.67,1.0,0.0,0,0,0,0.0,0.0,0.889,0,0.61,4.61,600,2000,2200,1100
